LocationID,FacilityName,Address,City,State,ZIPCode,PhoneNumber
1000706,BAPTIST MEDICAL CENTER SOUTH,130 DIVISION ST,DERBY,CT,6418,3342882100
1000707,BAPTIST MEDICAL CENTER SOUTH,24 HOSPITAL AVE,DANBURY,CT,6810,3342882100
1000708,BAPTIST MEDICAL CENTER SOUTH,24 STEVENS STREET,NORWALK,CT,6856,3342882100
1000709,BAPTIST MEDICAL CENTER SOUTH,100 GRAND STREET,NEW BRITAIN,CT,6050,3342882100
1000710,BAPTIST MEDICAL CENTER SOUTH,263 FARMINGTON AVE,FARMINGTON,CT,6032,3342882100
1000711,BAPTIST MEDICAL CENTER SOUTH,100 DOUBLE BEACH ROAD,BRANFORD,CT,6405,3342882100
1000712,BAPTIST MEDICAL CENTER SOUTH,22 MASONIC AVE,WALLINGFORD,CT,6492,3342882100
1000713,BAPTIST MEDICAL CENTER SOUTH,1 ABRAHMS BOULEVARD,WEST HARTFORD,CT,6117,3342882100
1000714,JACKSON HOSPITAL & CLINIC INC,282 WASHINGTON STREET,HARTFORD,CT,6106,3342938000
1000864,WEDOWEE HOSPITAL,5352 LINTON BLVD,DELRAY BEACH,FL,33484,2563572111
1000715,JACKSON HOSPITAL & CLINIC INC,4755 OGLETOWN-STANTON ROAD,NEWARK,DE,19718,3342938000
1000716,JACKSON HOSPITAL & CLINIC INC,7TH AND CLAYTON STS,WILMINGTON,DE,19805,3342938000
1000717,JACKSON HOSPITAL & CLINIC INC,640 S STATE STREET,DOVER,DE,19901,3342938000
1000718,JACKSON HOSPITAL & CLINIC INC,801 MIDDLEFORD RD,SEAFORD,DE,19973,3342938000
1000719,JACKSON HOSPITAL & CLINIC INC,424 SAVANNAH RD,LEWES,DE,19958,3342938000
1000720,JACKSON HOSPITAL & CLINIC INC,21 WEST CLARKE AVENUE,MILFORD,DE,19963,3342938000
1000721,JACKSON HOSPITAL & CLINIC INC,1600 ROCKLAND RD PO BOX 269,WILMINGTON,DE,19899,3342938000
1000722,JACKSON HOSPITAL & CLINIC INC,900 23RD ST NW,WASHINGTON,DC,20037,3342938000
1000723,JACKSON HOSPITAL & CLINIC INC,2041 GEORGIA AVE NW,WASHINGTON,DC,20060,3342938000
1000724,JACKSON HOSPITAL & CLINIC INC,3800 RESERVOIR RD,WASHINGTON,DC,20007,3342938000
1000725,JACKSON HOSPITAL & CLINIC INC,5255 LOUGHBORO RD NW,WASHINGTON,DC,20016,3342938000
1000726,JACKSON HOSPITAL & CLINIC INC,1150 VARNUM ST NE,WASHINGTON,DC,20017,3342938000
1000727,JACKSON HOSPITAL & CLINIC INC,1310 SOUTHERN AVENUE  SE,WASHINGTON,DC,20032,3342938000
1000728,JACKSON HOSPITAL & CLINIC INC,110 IRVING ST NW,WASHINGTON,DC,20010,3342938000
1000729,JACKSON HOSPITAL & CLINIC INC,"111 MICHIGAN AVE, NW",WASHINGTON,DC,20010,3342938000
1000730,JACKSON HOSPITAL & CLINIC INC,655 W 8TH ST,JACKSONVILLE,FL,32209,3342938000
1000731,JACKSON HOSPITAL & CLINIC INC,2815 S SEACREST BLVD,BOYNTON BEACH,FL,33435,3342938000
1000732,JACKSON HOSPITAL & CLINIC INC,52 W UNDERWOOD ST,ORLANDO,FL,32806,3342938000
1000733,JACKSON HOSPITAL & CLINIC INC,601 E ROLLINS ST,ORLANDO,FL,32803,3342938000
1000734,JACKSON HOSPITAL & CLINIC INC,8900 N KENDALL DR,MIAMI,FL,33176,3342938000
1000735,JACKSON HOSPITAL & CLINIC INC,1400 NW 12TH AVE,MIAMI,FL,33136,3342938000
1000736,JACKSON HOSPITAL & CLINIC INC,2776 CLEVELAND AVE,FORT MYERS,FL,33901,3342938000
1000737,JACKSON HOSPITAL & CLINIC INC,401 PALMETTO ST,NEW SMYRNA BEACH,FL,32170,3342938000
1000738,JACKSON HOSPITAL & CLINIC INC,303 N CLYDE MORRIS BLVD,DAYTONA BEACH,FL,32114,3342938000
1000739,JACKSON HOSPITAL & CLINIC INC,350 7TH ST N,NAPLES,FL,34102,3342938000
1000740,JACKSON HOSPITAL & CLINIC INC,1350 S HICKORY ST,MELBOURNE,FL,32901,3342938000
1000741,JACKSON HOSPITAL & CLINIC INC,1611 NW 12TH AVE,MIAMI,FL,33136,3342938000
1000742,JACKSON HOSPITAL & CLINIC INC,502 W HIGHLAND BLVD,INVERNESS,FL,34452,3342938000
1000743,JACKSON HOSPITAL & CLINIC INC,5151 N 9TH AVE,PENSACOLA,FL,32504,3342938000
1000744,JACKSON HOSPITAL & CLINIC INC,615 N BONITA AVE,PANAMA CITY,FL,32401,3342938000
1000745,JACKSON HOSPITAL & CLINIC INC,951 N WASHINGTON AVE,TITUSVILLE,FL,32796,3342938000
1000746,JACKSON HOSPITAL & CLINIC INC,1100 NW 95TH ST,MIAMI,FL,33150,3342938000
1000747,JACKSON HOSPITAL & CLINIC INC,10000 W COLONIAL DR,OCOEE,FL,34761,3342938000
1000748,JACKSON HOSPITAL & CLINIC INC,701 6TH ST S,SAINT PETERSBURG,FL,33701,3342938000
1000749,JACKSON HOSPITAL & CLINIC INC,4300 ALTON RD,MIAMI BEACH,FL,33140,3342938000
1000750,JACKSON HOSPITAL & CLINIC INC,206 2ND ST E,BRADENTON,FL,34208,3342938000
1000751,JACKSON HOSPITAL & CLINIC INC,3501 JOHNSON ST,HOLLYWOOD,FL,33021,3342938000
1000752,JACKSON HOSPITAL & CLINIC INC,1600 S ANDREWS AVE,FORT LAUDERDALE,FL,33316,3342938000
1000753,JACKSON HOSPITAL & CLINIC INC,1 SHIRCLIFF WAY,JACKSONVILLE,FL,32204,3342938000
1000754,JACKSON HOSPITAL & CLINIC INC,601 MAIN ST,DUNEDIN,FL,34698,3342938000
1000755,JACKSON HOSPITAL & CLINIC INC,200 SE HOSPITAL AVE,STUART,FL,34995,3342938000
1000756,JACKSON HOSPITAL & CLINIC INC,701 W PLYMOUTH AVE,DELAND,FL,32720,3342938000
1000757,JACKSON HOSPITAL & CLINIC INC,7050 GALL BLVD,ZEPHYRHILLS,FL,33541,3342938000
1000758,JACKSON HOSPITAL & CLINIC INC,809 E MARION AVE,PUNTA GORDA,FL,33950,3342938000
1000759,JACKSON HOSPITAL & CLINIC INC,14114 ALABAMA ST,JAY,FL,32565,3342938000
1000760,JACKSON HOSPITAL & CLINIC INC,3600 S HIGHLANDS AVE,SEBRING,FL,33870,3342938000
1000761,JACKSON HOSPITAL & CLINIC INC,1475 W 49TH ST,HIALEAH,FL,33012,3342938000
1000762,JACKSON HOSPITAL & CLINIC INC,1900 DON WICKHAM DR,CLERMONT,FL,34711,3342938000
1000763,JACKSON HOSPITAL & CLINIC INC,200 AVE F NE,WINTER HAVEN,FL,33881,3342938000
1000764,JACKSON HOSPITAL & CLINIC INC,651 E 25TH ST,HIALEAH,FL,33013,3342938000
1000765,JACKSON HOSPITAL & CLINIC INC,2190 HWY 85 N,NICEVILLE,FL,32578,3342938000
1000766,JACKSON HOSPITAL & CLINIC INC,1395 S PINELLAS AVE,TARPON SPRINGS,FL,34689,3342938000
1000767,JACKSON HOSPITAL & CLINIC INC,1000 WATERMAN WAY,TAVARES,FL,32778,3342938000
1000768,JACKSON HOSPITAL & CLINIC INC,1500 SW 1ST AVE,OCALA,FL,34474,3342938000
1000769,EAST ALABAMA MEDICAL CENTER,6600 MADISON ST,NEW PORT RICHEY,FL,34652,3347493411
1000770,EAST ALABAMA MEDICAL CENTER,1200 SEVENTH AVE N,SAINT PETERSBURG,FL,33705,3347493411
1000771,EAST ALABAMA MEDICAL CENTER,301 MEMORIAL MEDICAL PARKWAY,DAYTONA BEACH,FL,32117,3347493411
1000772,EAST ALABAMA MEDICAL CENTER,7171 N DALE MABRY HWY,TAMPA,FL,33614,3347493411
1000773,EAST ALABAMA MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,3347493411
1000774,EAST ALABAMA MEDICAL CENTER,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,3347493411
1000775,EAST ALABAMA MEDICAL CENTER,1055 SAXON BLVD,ORANGE CITY,FL,32763,3347493411
1000776,EAST ALABAMA MEDICAL CENTER,4725 N FEDERAL HWY,FORT LAUDERDALE,FL,33308,3347493411
1000777,EAST ALABAMA MEDICAL CENTER,3001 W MARTIN LUTHER KING JR BLVD,TAMPA,FL,33677,3347493411
1000778,EAST ALABAMA MEDICAL CENTER,2500 HARBOR BLVD,PORT CHARLOTTE,FL,33952,3347493411
1000779,EAST ALABAMA MEDICAL CENTER,5301 S CONGRESS AVE,ATLANTIS,FL,33462,3347493411
1000780,EAST ALABAMA MEDICAL CENTER,4413 US HWY 331 S,DEFUNIAK SPRINGS,FL,32435,3347493411
1000781,EAST ALABAMA MEDICAL CENTER,600 E DIXIE AVE,LEESBURG,FL,34748,3347493411
1000782,EAST ALABAMA MEDICAL CENTER,201 E SAMPLE RD,POMPANO BEACH,FL,33064,3347493411
1000783,EAST ALABAMA MEDICAL CENTER,1700 S TAMIAMI TRL,SARASOTA,FL,34239,3347493411
1000784,EAST ALABAMA MEDICAL CENTER,800 PRUDENTIAL DR,JACKSONVILLE,FL,32207,3347493411
1000785,EAST ALABAMA MEDICAL CENTER,400 HEALTH PARK BLVD,SAINT AUGUSTINE,FL,32086,3347493411
1000786,EAST ALABAMA MEDICAL CENTER,110 LONGWOOD AVE,ROCKLEDGE,FL,32955,3347493411
1000787,EAST ALABAMA MEDICAL CENTER,1000 W MORENO ST,PENSACOLA,FL,32501,3347493411
1000788,EAST ALABAMA MEDICAL CENTER,410 S 11TH ST,LAKE WALES,FL,33853,3347493411
1000789,EAST ALABAMA MEDICAL CENTER,368 NE FRANKLIN ST,LAKE CITY,FL,32055,3347493411
1000790,EAST ALABAMA MEDICAL CENTER,1000 36TH ST,VERO BEACH,FL,32960,3347493411
1000791,EAST ALABAMA MEDICAL CENTER,333 N BYRON BUTLER PKWY,PERRY,FL,32348,3347493411
1000792,EAST ALABAMA MEDICAL CENTER,1500 LEE BLVD,LEHIGH ACRES,FL,33936,3347493411
1000793,EAST ALABAMA MEDICAL CENTER,4200 SUN N LAKE BLVD,SEBRING,FL,33871,3347493411
1000794,EAST ALABAMA MEDICAL CENTER,700 WEST OAK STREET,KISSIMMEE,FL,34741,3347493411
1000795,EAST ALABAMA MEDICAL CENTER,1600 SW ARCHER RD,GAINESVILLE,FL,32610,3347493411
1000796,EAST ALABAMA MEDICAL CENTER,1350 13TH AVE S,JACKSONVILLE BEACH,FL,32250,3347493411
1000797,EAST ALABAMA MEDICAL CENTER,60 MEMORIAL MEDICAL PKWY,PALM COAST,FL,32164,3347493411
1000798,EAST ALABAMA MEDICAL CENTER,2200 OSPREY BLVD,BARTOW,FL,33831,3347493411
1000799,EAST ALABAMA MEDICAL CENTER,151 REDSTONE AVE SE,CRESTVIEW,FL,32539,3347493411
1000800,EAST ALABAMA MEDICAL CENTER,6002 BERRYHILL RD,MILTON,FL,32570,3347493411
1000801,EAST ALABAMA MEDICAL CENTER,975 BAPTIST WAY,HOMESTEAD,FL,33033,3347493411
1000802,EAST ALABAMA MEDICAL CENTER,1501 PASADENA AVE S,SAINT PETERSBURG,FL,33707,3347493411
1000803,EAST ALABAMA MEDICAL CENTER,300 PINELLAS ST,CLEARWATER,FL,33756,3347493411
1000804,EAST ALABAMA MEDICAL CENTER,1 TAMPA GENERAL CIR,TAMPA,FL,33606,3347493411
1000805,EAST ALABAMA MEDICAL CENTER,39200 HOOKER HWY,BELLE GLADE,FL,33430,3347493411
1000806,EAST ALABAMA MEDICAL CENTER,20900 BISCAYNE BLVD,AVENTURA,FL,33180,3347493411
1000807,EAST ALABAMA MEDICAL CENTER,301 N ALEXANDER ST,PLANT CITY,FL,33563,3347493411
1000808,EAST ALABAMA MEDICAL CENTER,159 N 3RD ST,MACCLENNY,FL,32063,3347493411
1000809,EAST ALABAMA MEDICAL CENTER,1300 MICCOSUKEE RD,TALLAHASSEE,FL,32308,3347493411
1000810,EAST ALABAMA MEDICAL CENTER,40100 US HWY 27 N,DAVENPORT,FL,33837,3347493411
1000811,EAST ALABAMA MEDICAL CENTER,1250 S 18TH ST,FERNANDINA BEACH,FL,32034,3347493411
1000812,EAST ALABAMA MEDICAL CENTER,4250 HOSPITAL DR,MARIANNA,FL,32446,3347493411
1000813,EAST ALABAMA MEDICAL CENTER,5900 COLLEGE ROAD,KEY WEST,FL,33040,3347493411
1000814,EAST ALABAMA MEDICAL CENTER,4500 SAN PABLO RD,JACKSONVILLE,FL,32224,3347493411
1000815,EAST ALABAMA MEDICAL CENTER,6200 SW 73RD ST,SOUTH MIAMI,FL,33143,3347493411
1000816,EAST ALABAMA MEDICAL CENTER,340 NW COMMERCE DR,LAKE CITY,FL,32055,3347493411
1000817,EAST ALABAMA MEDICAL CENTER,1324 LAKELAND HILLS BLVD,LAKELAND,FL,33805,3347493411
1000818,EAST ALABAMA MEDICAL CENTER,1401 W SEMINOLE BLVD,SANFORD,FL,32771,3347493411
1000819,EAST ALABAMA MEDICAL CENTER,5731 BEE RIDGE RD,SARASOTA,FL,34233,3347493411
1000820,EAST ALABAMA MEDICAL CENTER,401 NW 42ND AVE,PLANTATION,FL,33317,3347493411
1000821,EAST ALABAMA MEDICAL CENTER,800 MEADOWS RD,BOCA RATON,FL,33486,3347493411
1000822,EAST ALABAMA MEDICAL CENTER,3100 E FLETCHER AVE,TAMPA,FL,33613,3347493411
1000823,EAST ALABAMA MEDICAL CENTER,900 N ROBERT AVE,ARCADIA,FL,34265,3347493411
1000824,WEDOWEE HOSPITAL,3360 BURNS RD,PALM BEACH GARDENS,FL,33410,2563572111
1000825,WEDOWEE HOSPITAL,701 W COCOA BEACH CAUSEWAY,COCOA BEACH,FL,32932,2563572111
1000826,WEDOWEE HOSPITAL,3625 UNIVERSITY BLVD S,JACKSONVILLE,FL,32216,2563572111
1000827,WEDOWEE HOSPITAL,6500 38TH AVE N,SAINT PETERSBURG,FL,33710,2563572111
1000828,WEDOWEE HOSPITAL,7031 SW 62ND AVE,SOUTH MIAMI,FL,33143,2563572111
1000829,WEDOWEE HOSPITAL,3100 DOUGLAS RD,CORAL GABLES,FL,33134,2563572111
1000830,WEDOWEE HOSPITAL,2001 W 68TH ST,HIALEAH,FL,33016,2563572111
1000831,WEDOWEE HOSPITAL,2801 N STATE RD 7,MARGATE,FL,33063,2563572111
1000832,WEDOWEE HOSPITAL,"9330 SR 54, STE 401",TRINITY,FL,34655,2563572111
1000833,WEDOWEE HOSPITAL,6401 N FEDERAL HWY,FORT LAUDERDALE,FL,33308,2563572111
1000834,WEDOWEE HOSPITAL,6500 NEWBERRY RD,GAINESVILLE,FL,32605,2563572111
1000835,WEDOWEE HOSPITAL,2901 W SWANN AVE,TAMPA,FL,33609,2563572111
1000836,WEDOWEE HOSPITAL,11750 BIRD RD,MIAMI,FL,33175,2563572111
1000837,WEDOWEE HOSPITAL,13100 FT KING RD,DADE CITY,FL,33525,2563572111
1000838,WEDOWEE HOSPITAL,1431 SW 1ST AVE,OCALA,FL,34478,2563572111
1000839,WEDOWEE HOSPITAL,2020 59TH ST W,BRADENTON,FL,34209,2563572111
1000840,WEDOWEE HOSPITAL,13695 US HWY 1,SEBASTIAN,FL,32978,2563572111
1000841,WEDOWEE HOSPITAL,13681 DOCTORS WAY,FORT MYERS,FL,33912,2563572111
1000842,WEDOWEE HOSPITAL,1000 MAR-WALT DR,FORT WALTON BEACH,FL,32547,2563572111
1000843,WEDOWEE HOSPITAL,7201 N UNIVERSITY DR,TAMARAC,FL,33321,2563572111
1000844,WEDOWEE HOSPITAL,2001 KINGSLEY AVE,ORANGE PARK,FL,32073,2563572111
1000845,WEDOWEE HOSPITAL,8201 W BROWARD BLVD,PLANTATION,FL,33324,2563572111
1000846,WEDOWEE HOSPITAL,7800 SHERIDAN ST,PEMBROKE PINES,FL,33024,2563572111
1000847,WEDOWEE HOSPITAL,8383 N DAVIS HWY,PENSACOLA,FL,32514,2563572111
1000848,WEDOWEE HOSPITAL,611 ZEAGLER DR,PALATKA,FL,32177,2563572111
1000849,WEDOWEE HOSPITAL,2201 45TH ST,WEST PALM BEACH,FL,33407,2563572111
1000850,WEDOWEE HOSPITAL,21298 OLEAN BLVD,PORT CHARLOTTE,FL,33952,2563572111
1000851,WEDOWEE HOSPITAL,6000 49TH ST N,SAINT PETERSBURG,FL,33709,2563572111
1000852,WEDOWEE HOSPITAL,900 NW 17TH ST,MIAMI,FL,33136,2563572111
1000853,WEDOWEE HOSPITAL,449 W 23RD ST,PANAMA CITY,FL,32405,2563572111
1000854,WEDOWEE HOSPITAL,119 OAKFIELD DR,BRANDON,FL,33511,2563572111
1000855,WEDOWEE HOSPITAL,636 DEL PRADO BLVD,CAPE CORAL,FL,33990,2563572111
1000856,WEDOWEE HOSPITAL,1700 S 23RD ST,FORT PIERCE,FL,34950,2563572111
1000857,WEDOWEE HOSPITAL,201 14TH ST SW,LARGO,FL,33770,2563572111
1000858,WEDOWEE HOSPITAL,6201 N SUNCOAST BLVD,CRYSTAL RIVER,FL,34428,2563572111
1000859,WEDOWEE HOSPITAL,1796 HWY 441 NORTH,OKEECHOBEE,FL,34972,2563572111
1000860,WEDOWEE HOSPITAL,1210 S OLD DIXIE HWY,JUPITER,FL,33458,2563572111
1000861,WEDOWEE HOSPITAL,2626 CAPITAL MEDICAL BLVD,TALLAHASSEE,FL,32308,2563572111
1000862,WEDOWEE HOSPITAL,6001 WEBB RD,TAMPA,FL,33615,2563572111
1000863,WEDOWEE HOSPITAL,14000 FIVAY RD,HUDSON,FL,34667,2563572111
1000865,WEDOWEE HOSPITAL,4016 SUN CITY CENTER BLVD,SUN CITY CENTER,FL,33573,2563572111
1000866,WEDOWEE HOSPITAL,1800 SE TIFFANY AVE,PORT SAINT LUCIE,FL,34952,2563572111
1000867,WEDOWEE HOSPITAL,11375 CORTEZ BLVD,BROOKSVILLE,FL,34613,2563572111
1000868,WEDOWEE HOSPITAL,3231 MCMULLEN BOOTH RD,SAFETY HARBOR,FL,34695,2563572111
1000869,WEDOWEE HOSPITAL,1110 GULF BREEZE PKWY,GULF BREEZE,FL,32561,2563572111
1000870,WEDOWEE HOSPITAL,700 MEDICAL BLVD,ENGLEWOOD,FL,34223,2563572111
1000871,WEDOWEE HOSPITAL,21644 STATE RD 7,BOCA RATON,FL,33428,2563572111
1000872,WEDOWEE HOSPITAL,13001 SOUTHERN BLVD,LOXAHATCHEE,FL,33470,2563572111
1000873,WEDOWEE HOSPITAL,10101 FOREST HILL BLVD,WELLINGTON,FL,33414,2563572111
1000874,WEDOWEE HOSPITAL,3000 CORAL HILLS DR,CORAL SPRINGS,FL,33065,2563572111
1000875,WEDOWEE HOSPITAL,5200 NE 2ND AVE,MIAMI,FL,33137,2563572111
1000876,WEDOWEE HOSPITAL,703 N FLAMINGO RD,PEMBROKE PINES,FL,33028,2563572111
1000877,WEDOWEE HOSPITAL,2500 SW 75TH AVE,MIAMI,FL,33155,2563572111
1000878,WEDOWEE HOSPITAL,1901 SW 172ND AVE,MIRAMAR,FL,33029,2563572111
1000879,UNIVERSITY OF ALABAMA HOSPITAL,6101 PINE RIDGE ROAD,NAPLES,FL,34119,2059344011
1000880,UNIVERSITY OF ALABAMA HOSPITAL,1309 N FLAGLER DR,WEST PALM BEACH,FL,33401,2059344011
1000881,UNIVERSITY OF ALABAMA HOSPITAL,901 45TH ST,WEST PALM BEACH,FL,33407,2059344011
1000882,UNIVERSITY OF ALABAMA HOSPITAL,3100 WESTON RD,WESTON,FL,33331,2059344011
1000883,UNIVERSITY OF ALABAMA HOSPITAL,1451 EL CAMINO REAL,THE VILLAGES,FL,32159,2059344011
1000884,UNIVERSITY OF ALABAMA HOSPITAL,250 NORTH WICKHAM ROAD,MELBOURNE,FL,32935,2059344011
1000885,UNIVERSITY OF ALABAMA HOSPITAL,7800 US HWY 98 W,MIRAMAR BEACH,FL,32550,2059344011
1000886,UNIVERSITY OF ALABAMA HOSPITAL,5000 UNIVERSITY DR,CORAL GABLES,FL,33146,2059344011
1000887,UNIVERSITY OF ALABAMA HOSPITAL,100 N MAIN ST,CHATTAHOOCHEE,FL,32324,2059344011
1000888,UNIVERSITY OF ALABAMA HOSPITAL,8330 LAKEWOOD RANCH BLVD,BRADENTON,FL,34202,2059344011
1000889,UNIVERSITY OF ALABAMA HOSPITAL,2906 17TH STREET,SAINT CLOUD,FL,34769,2059344011
1000890,UNIVERSITY OF ALABAMA HOSPITAL,4201 BELFORT RD,JACKSONVILLE,FL,32216,2059344011
1000891,UNIVERSITY OF ALABAMA HOSPITAL,3801 E HWY 98,PORT SAINT JOE,FL,32456,2059344011
1000892,UNIVERSITY OF ALABAMA HOSPITAL,9555 SW 162 AVE,MIAMI,FL,33196,2059344011
1000893,UNIVERSITY OF ALABAMA HOSPITAL,8745 N WICKHAM RD,MELBOURNE,FL,32940,2059344011
1000894,UNIVERSITY OF ALABAMA HOSPITAL,"1425 MALABAR RD, NE",PALM BAY,FL,32907,2059344011
1000895,UNIVERSITY OF ALABAMA HOSPITAL,2600 BRUCE B DOWNS BLVD,WESLEY CHAPEL,FL,33544,2059344011
1000896,UNIVERSITY OF ALABAMA HOSPITAL,325 CYPRESS PKWY,KISSIMMEE,FL,34758,2059344011
1000897,UNIVERSITY OF ALABAMA HOSPITAL,1670 ST VINCENTS WAY,MIDDLEBURG,FL,32068,2059344011
1000898,UNIVERSITY OF ALABAMA HOSPITAL,125 SW 7TH ST,WILLISTON,FL,32696,2059344011
1000899,UNIVERSITY OF ALABAMA HOSPITAL,533 CARLTON ST,WAUCHULA,FL,33873,2059344011
1000900,UNIVERSITY OF ALABAMA HOSPITAL,1100 SW 11TH ST,LIVE OAK,FL,32060,2059344011
1000901,UNIVERSITY OF ALABAMA HOSPITAL,5429 COLLEGE DR,GRACEVILLE,FL,32440,2059344011
1000902,UNIVERSITY OF ALABAMA HOSPITAL,850 E MAIN ST,LAKE BUTLER,FL,32054,2059344011
1000903,UNIVERSITY OF ALABAMA HOSPITAL,20370 NE BURNS AVE,BLOUNTSTOWN,FL,32424,2059344011
1000904,UNIVERSITY OF ALABAMA HOSPITAL,135 AVE G,APALACHICOLA,FL,32320,2059344011
1000905,UNIVERSITY OF ALABAMA HOSPITAL,2600 HOSPITAL DR,BONIFAY,FL,32425,2059344011
1000906,UNIVERSITY OF ALABAMA HOSPITAL,1360 BRICKYARD RD,CHIPLEY,FL,32428,2059344011
1000907,UNIVERSITY OF ALABAMA HOSPITAL,524 W SAGAMORE AVE,CLEWISTON,FL,33440,2059344011
1000908,UNIVERSITY OF ALABAMA HOSPITAL,922 E CALL ST,STARKE,FL,32091,2059344011
1000909,UNIVERSITY OF ALABAMA HOSPITAL,224 NW CRANE AVE,MADISON,FL,32340,2059344011
1000910,UNIVERSITY OF ALABAMA HOSPITAL,3301 OVERSEAS HWY,MARATHON,FL,33050,2059344011
1000911,UNIVERSITY OF ALABAMA HOSPITAL,91500 OVERSEAS HIGHWAY,TAVERNIER,FL,33070,2059344011
1000912,UNIVERSITY OF ALABAMA HOSPITAL,501 SIXTH AVENUE SOUTH,SAINT PETERSBURG,FL,33701,2059344011
1000913,UNIVERSITY OF ALABAMA HOSPITAL,3100 SW 62ND AVE,MIAMI,FL,33155,2059344011
1000914,UNIVERSITY OF ALABAMA HOSPITAL,12502 USF PINE DR,TAMPA,FL,33612,2059344011
1000915,UNIVERSITY OF ALABAMA HOSPITAL,13535 NEMOURS PKWY,ORLANDO,FL,32827,2059344011
1000916,UNIVERSITY OF ALABAMA HOSPITAL,1200 MEMORIAL DRIVE,DALTON,GA,30720,2059344011
1000917,UNIVERSITY OF ALABAMA HOSPITAL,801 W GORDON STREET,THOMASTON,GA,30286,2059344011
1000918,UNIVERSITY OF ALABAMA HOSPITAL,1900 TEBEAU STREET,WAYCROSS,GA,31501,2059344011
1000919,UNIVERSITY OF ALABAMA HOSPITAL,100 GROSS CRESCENT,FORT OGLETHORPE,GA,30742,2059344011
1000920,UNIVERSITY OF ALABAMA HOSPITAL,1200 NORTHSIDE FORSYTH DRIVE,CUMMING,GA,30041,2059344011
1000921,UNIVERSITY OF ALABAMA HOSPITAL,1230 BAXTER STREET,ATHENS,GA,30606,2059344011
1000922,UNIVERSITY OF ALABAMA HOSPITAL,417 THIRD AVENUE,ALBANY,GA,31703,2059344011
1000923,UNIVERSITY OF ALABAMA HOSPITAL,201 HOSPITAL ROAD,CANTON,GA,30114,2059344011
1000924,UNIVERSITY OF ALABAMA HOSPITAL,"1364 CLIFTON ROAD, NE",ATLANTA,GA,30322,2059344011
1000925,UNIVERSITY OF ALABAMA HOSPITAL,705 DIXIE STREET,CARROLLTON,GA,30117,2059344011
1000926,UNIVERSITY OF ALABAMA HOSPITAL,601 DALLAS HIGHWAY,VILLA RICA,GA,30180,2059344011
1000927,UNIVERSITY OF ALABAMA HOSPITAL,1514 VERNON ROAD,LAGRANGE,GA,30240,2059344011
1000928,UNIVERSITY OF ALABAMA HOSPITAL,5126 HOSPITAL DRIVE NE,COVINGTON,GA,30014,2059344011
1000929,UNIVERSITY OF ALABAMA HOSPITAL,1035 RED BUD ROAD,CALHOUN,GA,30701,2059344011
1000930,UNIVERSITY OF ALABAMA HOSPITAL,5353 REYNOLDS STREET,SAVANNAH,GA,31412,2059344011
1000931,UNIVERSITY OF ALABAMA HOSPITAL,2415 PARKWOOD DRIVE,BRUNSWICK,GA,31520,2059344011
1000932,UNIVERSITY OF ALABAMA HOSPITAL,4 MEDICAL DRIVE,ELBERTON,GA,30635,2059344011
1000933,UNIVERSITY OF ALABAMA HOSPITAL,367 CLEAR CREEK PARKWAY,LAVONIA,GA,30553,2059344011
1000934,COMMUNITY HOSPITAL INC,1350 WALTON WAY,AUGUSTA,GA,30901,3342836541
1000935,COMMUNITY HOSPITAL INC,743 SPRING STREET,GAINESVILLE,GA,30501,3342836541
1000936,COMMUNITY HOSPITAL INC,960 JOE FRANK HARRIS PARKWAY,CARTERSVILLE,GA,30120,3342836541
1000937,COMMUNITY HOSPITAL INC,601 SOUTH 8TH STREET,GRIFFIN,GA,30223,3342836541
1000938,COMMUNITY HOSPITAL INC,163 HOSPITAL DRIVE,TOCCOA,GA,30577,3342836541
1000939,COMMUNITY HOSPITAL INC,1120 15TH STREET,AUGUSTA,GA,30912,3342836541
1000940,COMMUNITY HOSPITAL INC,677 CHURCH STREET,MARIETTA,GA,30060,3342836541
1000941,COMMUNITY HOSPITAL INC,4700 WATERS AVENUE,SAVANNAH,GA,31403,3342836541
1000942,COMMUNITY HOSPITAL INC,915 GORDON AVENUE & MIMOSA DRIVE,THOMASVILLE,GA,31792,3342836541
1000943,COMMUNITY HOSPITAL INC,2260 WRIGHTSBORO RD,AUGUSTA,GA,30904,3342836541
1000944,COMMUNITY HOSPITAL INC,70 MEDICAL CENTER DRIVE,COMMERCE,GA,30529,3342836541
1000945,COMMUNITY HOSPITAL INC,541 HISTORIC HIGHWAY 441-NORTH,DEMOREST,GA,30535,3342836541
1000946,COMMUNITY HOSPITAL INC,2518 JIMMY LEE SMITH PARKWAY,HIRAM,GA,30141,3342836541
1000947,COMMUNITY HOSPITAL INC,11705 MERCY BOULEVARD,SAVANNAH,GA,31419,3342836541
1000948,COMMUNITY HOSPITAL INC,126 HIGHWAY 280 W,AMERICUS,GA,31719,3342836541
1000949,COMMUNITY HOSPITAL INC,316 NORTH BROAD STREET,WINDER,GA,30680,3342836541
1000950,COMMUNITY HOSPITAL INC,2151 WEST SPRING STREET,MONROE,GA,30655,3342836541
1000951,COMMUNITY HOSPITAL INC,"707 OLD DALTON ELLIJAY ROAD, PO BOX 1406",CHATSWORTH,GA,30705,3342836541
